frame,cls,id,team,x,y,group
1054,0,0,2,10580,1058,1
1055,0,0,2,8236,1450,1
1055,0,0,2,10588,1057,1
1056,0,0,2,8236,1450,1
1056,0,0,2,10581,1069,1
1057,0,0,2,8225,1451,1
1057,0,0,1,10580,1058,1
1058,0,0,2,8236,1450,1
1058,0,0,1,10580,1058,1
1059,0,0,2,8247,1449,1
1059,0,0,2,10579,1047,1
1060,0,0,2,8259,1448,1
1060,0,0,2,10572,1059,1
1061,0,0,2,8259,1448,1
1061,0,0,2,10572,1059,1
1062,0,0,2,8270,1447,1
1062,0,0,2,10579,1047,1
1063,0,0,2,8259,1448,1
1063,0,0,2,10579,1047,1
1064,0,0,2,8282,1446,1
1064,0,0,2,10586,1035,1
1065,0,0,2,8281,1433,1
1065,0,0,1,10592,1012,1
1066,0,0,2,8293,1432,1
1066,0,0,1,10577,1024,1
1067,0,0,2,8293,1432,1
1067,0,0,1,10560,1026,1
1068,0,0,2,8293,1432,1
1068,0,0,2,10543,1027,1
1069,0,0,2,8293,1432,1
1069,0,0,1,10553,1038,1
1070,0,0,2,8282,1446,1
1070,0,0,1,10543,1027,1
1071,0,0,1,8270,1447,1
1071,0,0,1,10516,1018,1
1072,0,0,1,8271,1461,1
1072,0,0,1,10509,1030,1
1073,0,0,1,8271,1461,1
1073,0,0,1,10492,1031,1
1074,0,0,1,8271,1461,1
1074,0,0,1,10500,1019,1
1075,0,0,2,8271,1461,1
1075,0,0,1,10519,961,1
1076,0,0,2,8271,1461,1
1076,0,0,1,10514,995,1
1077,0,0,2,8271,1461,1
1077,0,0,1,10521,983,1
1078,0,0,2,8271,1461,1
1078,0,0,2,10546,970,1
1079,0,0,2,8282,1446,1
1079,0,0,2,10574,923,1
1080,0,0,2,8282,1446,1
1080,0,0,2,10582,911,1
1081,0,0,1,8260,1475,1
1081,0,0,2,10615,908,1
1082,0,0,1,8248,1463,1
1082,0,0,1,10631,907,1
1083,0,0,1,8248,1463,1
1083,0,0,2,10631,907,1
1084,0,0,1,8237,1477,1
1084,0,0,2,10639,896,1
1085,0,0,1,8237,1477,1
1085,0,0,2,10639,896,1
1086,0,0,1,8237,1477,1
1086,0,0,1,10637,884,1
1087,0,0,1,8237,1477,1
1087,0,0,1,10622,897,1
1088,0,0,1,8237,1477,1
1088,0,0,1,10646,884,1
1089,0,0,1,8237,1477,1
1089,0,0,1,10629,885,1
1090,0,0,1,8237,1477,1
1090,0,0,1,10636,873,1
1091,0,0,1,8237,1477,1
1091,0,0,2,10636,873,1
1092,0,0,1,8237,1477,1
1092,0,0,1,10629,885,1
1093,0,0,1,8237,1477,1
1093,0,0,1,10613,886,1
1094,0,0,1,8237,1477,1
1094,0,0,1,10596,887,1
1095,0,0,2,8237,1477,1
1095,0,0,1,10579,889,1
1096,0,0,2,8249,1490,1
1096,0,0,2,10563,890,1
1097,0,0,2,8237,1477,1
1097,0,0,1,10563,890,1
1098,0,0,2,8237,1477,1
1098,0,0,1,10554,890,1
1099,0,0,2,8237,1477,1
1099,0,0,1,10570,878,1
1100,0,0,2,8249,1490,1
1100,0,0,2,10570,878,1
1101,0,0,2,8238,1504,1
1101,0,0,2,10570,878,1
1102,0,0,2,8249,1490,1
1102,0,0,2,10561,879,1
1103,0,0,1,8249,1490,1
1103,0,0,1,10561,879,1
1104,0,0,1,8249,1490,1
1104,0,0,1,10570,878,1
1105,0,0,1,8249,1490,1
1105,0,0,1,10571,889,1
1106,0,0,2,8249,1490,1
1106,0,0,2,10579,889,1
1107,0,0,2,8249,1490,1
1107,0,0,1,10586,877,1
1108,0,0,2,8249,1490,1
1108,0,0,1,10586,877,1
1109,0,0,2,8259,1462,1
1109,0,0,2,10586,877,1
1110,0,0,2,8248,1463,1
1110,0,0,2,10595,876,1
1111,0,0,1,8281,1433,1
1111,0,0,1,10603,876,1
1112,0,0,1,8281,1433,1
1112,0,0,1,10611,875,1
1113,0,0,1,8281,1433,1
1113,0,0,1,10611,875,1
1114,0,0,1,8281,1433,1
1114,0,0,1,10611,875,1
1115,0,0,1,8281,1433,1
1115,0,0,1,10618,863,1
1116,0,0,1,8281,1433,1
1116,0,0,1,10611,875,1
1117,0,0,1,8270,1434,1
1117,0,0,2,10627,863,1
1118,0,0,1,8270,1434,1
1118,0,0,2,10627,863,1
1119,0,0,1,8270,1434,1
1119,0,0,2,10627,863,1
1120,0,0,1,8281,1419,1
1120,0,0,2,10627,863,1
1121,0,0,1,8270,1434,1
1121,0,0,2,10627,863,1
1122,0,0,1,8270,1434,1
1122,0,0,2,10628,874,1
1123,0,0,1,8292,1405,1
1123,0,0,2,10628,874,1
1124,0,0,1,8292,1405,1
1124,0,0,2,10629,885,1
1125,0,0,1,8292,1405,1
1125,0,0,2,10629,885,1
1126,0,0,1,8292,1405,1
1126,0,0,2,10629,885,1
1127,0,0,1,8292,1405,1
1127,0,0,2,10622,897,1
1128,0,0,1,8292,1405,1
1128,0,0,1,10629,885,1
1129,0,0,2,8292,1405,1
1129,0,0,2,10622,897,1
1130,0,0,2,8292,1405,1
1130,0,0,2,10622,897,1
1131,0,0,2,8292,1405,1
1131,0,0,2,10622,897,1
1132,0,0,2,8292,1405,1
1132,0,0,2,10622,897,1
1133,0,0,2,8292,1405,1
1133,0,0,2,10630,896,1
1134,0,0,2,8281,1419,1
1134,0,0,2,10630,896,1
1135,0,0,1,8281,1419,1
1135,0,0,2,10637,884,1
1136,0,0,2,8281,1419,1
1136,0,0,2,10629,885,1
1137,0,0,2,8281,1419,1
1137,0,0,2,10630,896,1
1138,0,0,2,8292,1405,1
1138,0,0,2,10639,896,1
1139,0,0,2,8292,1405,1
1139,0,0,2,10630,896,1
1140,0,0,2,8292,1405,1
1140,0,0,2,10639,896,1
1141,0,0,2,8292,1405,1
1141,0,0,1,10624,919,1
1142,0,0,2,8292,1405,1
1142,0,0,1,10624,919,1
1143,0,0,2,8292,1405,1
1143,0,0,1,10624,919,1
1144,0,0,2,8292,1405,1
1144,0,0,1,10624,919,1
1145,0,0,2,8292,1405,1
1145,0,0,1,10624,919,1
1146,0,0,2,8292,1405,1
1146,0,0,1,10624,919,1
1147,0,0,2,8281,1419,1
1147,0,0,1,10624,919,1
1148,0,0,2,8292,1405,1
1148,0,0,1,10624,919,1
1149,0,0,2,8292,1405,1
1149,0,0,2,10624,919,1
1150,0,0,2,8281,1419,1
1150,0,0,1,10624,919,1
1151,0,0,2,8292,1405,1
1151,0,0,1,10631,907,1
1152,0,0,2,8314,1376,1
1152,0,0,1,10639,896,1
1153,0,0,2,8314,1376,1
1153,0,0,2,10639,896,1
1154,0,0,2,8314,1376,1
1154,0,0,1,10639,896,1
1155,0,0,2,8314,1376,1
1155,0,0,2,10646,884,1
1156,0,0,2,8314,1376,1
1156,0,0,2,10646,884,1
1157,0,0,2,8314,1376,1
1157,0,0,2,10646,884,1
1158,0,0,2,8314,1376,1
1158,0,0,2,10646,884,1
1159,0,0,2,8291,1392,1
1159,0,0,2,10639,896,1
1160,0,0,2,8291,1392,1
1160,0,0,2,10639,896,1
1161,0,0,2,8280,1393,1
1161,0,0,2,10639,896,1
1162,0,0,2,8280,1393,1
1162,0,0,2,10639,896,1
1163,0,0,2,8280,1393,1
1163,0,0,2,10639,896,1
1164,0,0,2,8269,1407,1
1164,0,0,2,10639,896,1
1165,0,0,2,8269,1407,1
1165,0,0,2,10639,896,1
1166,0,0,2,8269,1407,1
1166,0,0,1,10639,896,1
1167,0,0,2,8280,1393,1
1167,0,0,1,10639,896,1
1168,0,0,2,8269,1407,1
1168,0,0,1,10639,896,1
1169,0,0,2,8258,1408,1
1169,0,0,1,10639,896,1
1170,0,0,2,8246,1409,1
1170,0,0,1,10631,907,1
1171,0,0,2,8202,1467,1
1171,0,0,2,10631,907,1
1172,0,0,2,8202,1467,1
1172,0,0,2,10631,907,1
1173,0,0,2,8213,1453,1
1173,0,0,2,10631,907,1
1174,0,0,2,8224,1438,1
1174,0,0,2,10631,907,1
1175,0,0,2,8224,1438,1
1175,0,0,2,10631,907,1
1176,0,0,2,8224,1438,1
1176,0,0,2,10631,907,1
1177,0,0,2,8224,1438,1
1177,0,0,2,10631,907,1
1178,0,0,2,8213,1453,1
1178,0,0,2,10631,907,1
1179,0,0,2,8180,1496,1
1179,0,0,2,10631,907,1
1180,0,0,2,8213,1453,1
1180,0,0,2,10631,907,1
1181,0,0,2,8224,1438,1
1181,0,0,2,10631,907,1
1182,0,0,2,8180,1496,1
1182,0,0,2,10631,907,1
1183,0,0,2,8180,1496,1
1183,0,0,2,10631,907,1
1184,0,0,2,8180,1496,1
1184,0,0,2,10631,907,1
1185,0,0,2,8180,1496,1
1185,0,0,2,10639,896,1
1186,0,0,2,8180,1496,1
1186,0,0,2,10639,896,1
1187,0,0,2,8202,1467,1
1187,0,0,2,10639,896,1
1188,0,0,2,8202,1467,1
1188,0,0,2,10631,907,1
1189,0,0,2,8202,1467,1
1189,0,0,2,10631,907,1
1190,0,0,2,8202,1467,1
1190,0,0,2,10639,896,1
1191,0,0,2,8213,1453,1
1191,0,0,2,10631,907,1
1192,0,0,2,8213,1453,1
1192,0,0,2,10639,896,1
1193,0,0,2,8191,1482,1
1193,0,0,2,10639,896,1
1194,0,0,2,8191,1482,1
1194,0,0,2,10639,896,1
1195,0,0,2,8213,1466,1
1195,0,0,2,10639,896,1
1196,0,0,2,8225,1451,1
1196,0,0,2,10639,896,1
1197,0,0,2,8225,1451,1
1197,0,0,2,10639,896,1
1198,0,0,2,8236,1437,1
1198,0,0,2,10639,896,1
1199,0,0,2,8247,1436,1
1199,0,0,2,10639,896,1
1200,0,0,2,8258,1421,1
1200,0,0,2,10639,896,1
1201,0,0,2,8236,1450,1
1201,0,0,1,10631,907,1
1202,0,0,2,8247,1436,1
1202,0,0,1,10631,907,1
1203,0,0,2,8247,1436,1
1203,0,0,1,10646,884,1
1204,0,0,2,8247,1423,1
1204,0,0,1,10646,884,1
1205,0,0,2,8247,1423,1
1205,0,0,1,10646,884,1
1206,0,0,2,8269,1407,1
1206,0,0,1,10646,884,1
1207,0,0,2,8269,1407,1
1207,0,0,1,10646,884,1
1208,0,0,2,8269,1407,1
1208,0,0,1,10646,884,1
1209,0,0,2,8247,1423,1
1209,0,0,1,10646,884,1
1210,0,0,2,8258,1421,1
1210,0,0,1,10646,884,1
1211,0,0,2,8247,1423,1
1211,0,0,1,10639,896,1
1212,0,0,2,8269,1407,1
1212,0,0,1,10646,884,1
1213,0,0,2,8269,1407,1
1213,0,0,1,10646,884,1
1214,0,0,2,8269,1407,1
1214,0,0,1,10646,884,1
1215,0,0,2,8280,1393,1
1215,0,0,1,10646,884,1
1216,0,0,2,8269,1407,1
1216,0,0,1,10646,884,1
1217,0,0,2,8269,1407,1
1217,0,0,1,10639,896,1
1218,0,0,2,8269,1407,1
1218,0,0,1,10639,896,1
1219,0,0,2,8269,1407,1
1219,0,0,1,10639,896,1
1220,0,0,2,8269,1407,1
1220,0,0,1,10639,896,1
1221,0,0,2,8269,1407,1
1221,0,0,1,10639,896,1
1222,0,0,2,8269,1407,1
1222,0,0,1,10639,896,1
1223,0,0,2,8269,1407,1
1223,0,0,1,10639,896,1
1224,0,0,2,8269,1407,1
1224,0,0,1,10639,896,1
1225,0,0,2,8269,1407,1
1225,0,0,1,10639,896,1
1226,0,0,2,8269,1407,1
1226,0,0,1,10639,896,1
1227,0,0,2,8280,1393,1
1227,0,0,1,10639,896,1
1228,0,0,2,8269,1407,1
1228,0,0,1,10639,896,1
1229,0,0,2,8258,1421,1
1229,0,0,1,10639,896,1
1230,0,0,2,8280,1393,1
1230,0,0,1,10639,896,1
1231,0,0,2,9664,-468,1
1231,0,0,2,8281,1419,1
1231,0,0,2,10631,907,1
1232,0,0,0,9622,-436,1
1232,0,0,2,8281,1419,1
1232,0,0,2,10639,896,1
1233,0,0,2,9637,-468,1
1233,0,0,2,8303,1404,1
1233,0,0,2,10639,896,1
1234,0,0,0,9604,-437,1
1234,0,0,2,8303,1404,1
1234,0,0,2,10639,896,1
1235,0,0,1,9830,-707,1
1235,0,0,2,8292,1418,1
1235,0,0,2,10639,896,1
1236,0,0,1,9820,-718,1
1236,0,0,2,8303,1404,1
1236,0,0,2,10639,896,1
1237,0,0,1,9819,-728,1
1237,0,0,2,8303,1404,1
1237,0,0,2,10631,907,1
1238,0,0,1,9826,-749,1
1238,0,0,2,8303,1404,1
1238,0,0,2,10631,907,1
1239,0,0,1,9801,-740,1
1239,0,0,2,8314,1390,1
1239,0,0,2,10631,907,1
1240,0,0,1,9919,-869,1
1240,0,0,2,8314,1390,1
1240,0,0,2,10631,907,1
1241,0,0,2,9882,-798,1
1241,0,0,2,8315,1403,1
1241,0,0,2,10631,907,1
1242,0,0,2,9824,-770,1
1242,0,0,2,8315,1403,1
1242,0,0,2,10639,896,1
1243,0,0,2,9787,-698,1
1243,0,0,2,8315,1403,1
1243,0,0,2,10639,896,1
1244,0,0,2,9874,-788,1
1244,0,0,2,8326,1389,1
1244,0,0,2,10653,872,1
1245,0,0,1,9947,-837,1
1245,0,0,2,8326,1389,1
1245,0,0,2,10639,896,1
1246,0,0,1,9981,-835,1
1246,0,0,2,8326,1389,1
1246,0,0,2,10646,884,1
1247,0,0,2,9996,-855,1
1247,0,0,2,8326,1389,1
1247,0,0,2,10646,884,1
1248,0,0,2,9979,-855,1
1248,0,0,2,8326,1389,1
1248,0,0,2,10646,884,1
1249,0,0,2,10010,-884,1
1249,0,0,2,8303,1404,1
1249,0,0,2,10646,884,1
1250,0,0,2,10043,-893,1
1250,0,0,2,8315,1403,1
1250,0,0,2,10639,896,1
1251,0,0,2,10052,-882,1
1251,0,0,2,8270,1434,1
1251,0,0,2,10624,919,1
1252,0,0,2,10052,-882,1
1252,0,0,2,8248,1463,1
1252,0,0,2,10633,918,1
1253,0,0,1,10013,-854,1
1253,0,0,2,8248,1463,1
1253,0,0,2,10626,930,1
1254,0,0,2,10062,-872,1
1254,0,0,2,8237,1477,1
1254,0,0,2,10633,918,1
1255,0,0,2,10078,-871,1
1255,0,0,2,8215,1506,1
1255,0,0,2,10633,918,1
1256,0,0,1,10078,-871,1
1256,0,0,2,8215,1506,1
1256,0,0,2,10648,906,1
1257,0,0,2,8215,1506,1
1257,0,0,2,10096,-860,1
1257,0,0,2,10633,918,1
1258,0,0,2,8215,1506,1
1258,0,0,1,10128,-868,1
1258,0,0,2,10648,906,1
1259,0,0,2,8204,1521,1
1259,0,0,2,10145,-867,1
1259,0,0,2,10640,907,1
1260,0,0,2,8204,1521,1
1260,0,0,2,10154,-856,1
1260,0,0,2,10655,894,1
1261,0,0,2,8136,1609,1
1261,0,0,2,10178,-865,1
1261,0,0,2,10630,896,1
1262,0,0,2,8090,1655,1
1262,0,0,2,10186,-865,1
1262,0,0,2,10629,885,1
1263,0,0,2,8136,1609,1
1263,0,0,2,10187,-855,1
1263,0,0,1,10637,884,1
1264,0,0,2,8136,1609,1
1264,0,0,1,10194,-864,1
1264,0,0,1,10630,896,1
1265,0,0,2,8148,1595,1
1265,0,0,2,10203,-864,1
1265,0,0,1,10637,884,1
1266,0,0,2,8136,1596,1
1266,0,0,1,10211,-864,1
1266,0,0,1,10637,884,1
1267,0,0,2,8124,1597,1
1267,0,0,2,10219,-863,1
1267,0,0,1,10637,884,1
1268,0,0,2,8125,1611,1
1268,0,0,1,10211,-864,1
1268,0,0,1,10637,884,1
1269,0,0,2,8124,1597,1
1269,0,0,1,10227,-863,1
1269,0,0,1,10637,884,1
1270,0,0,2,8113,1612,1
1270,0,0,2,10227,-863,1
1270,0,0,1,10637,884,1
1271,0,0,2,8090,1642,1
1271,0,0,1,10220,-853,1
1271,0,0,1,10637,884,1
1272,0,0,2,8101,1627,1
1272,0,0,1,10228,-853,1
1272,0,0,1,10637,884,1
1273,0,0,2,8101,1627,1
1273,0,0,1,10221,-843,1
1273,0,0,1,10637,884,1
1274,0,0,2,8136,1596,1
1274,0,0,2,10221,-843,1
1274,0,0,1,10637,884,1
1275,0,0,2,8148,1595,1
1275,0,0,1,10221,-843,1
1275,0,0,1,10637,884,1
1276,0,0,2,8159,1580,1
1276,0,0,1,10229,-842,1
1276,0,0,2,10637,884,1
1277,0,0,2,8182,1577,1
1277,0,0,1,10229,-842,1
1277,0,0,2,10637,884,1
1278,0,0,2,8170,1579,1
1278,0,0,1,10229,-842,1
1278,0,0,2,10637,884,1
1279,0,0,1,8170,1579,1
1279,0,0,1,10222,-833,1
1279,0,0,2,10629,885,1
1280,0,0,2,8182,1577,1
1280,0,0,1,10222,-833,1
1280,0,0,2,10636,873,1
1281,0,0,2,8182,1577,1
1281,0,0,1,10222,-833,1
1281,0,0,2,10636,873,1
1282,0,0,1,8170,1579,1
1282,0,0,1,10222,-833,1
1282,0,0,2,10636,873,1
1283,0,0,2,8170,1579,1
1283,0,0,1,10223,-823,1
1283,0,0,2,10643,862,1
1284,0,0,1,8170,1579,1
1284,0,0,1,10223,-823,1
1284,0,0,2,10650,850,1
1285,0,0,1,8193,1563,1
1285,0,0,1,10215,-823,1
1285,0,0,2,10650,850,1
1286,0,0,1,8160,1607,1
1286,0,0,1,10223,-823,1
1286,0,0,2,10643,862,1
1287,0,0,1,8160,1607,1
1287,0,0,1,10222,-833,1
1287,0,0,2,10643,862,1
1288,0,0,1,8148,1622,1
1288,0,0,1,10222,-833,1
1288,0,0,2,10650,850,1
1289,0,0,1,8148,1622,1
1289,0,0,1,10222,-833,1
1289,0,0,2,10650,850,1
1290,0,0,1,8148,1622,1
1290,0,0,1,10222,-833,1
1290,0,0,2,10650,850,1
1291,0,0,2,8250,1516,1
1291,0,0,1,10251,-871,1
1291,0,0,1,10660,861,1
1292,0,0,2,8250,1516,1
1292,0,0,2,10265,-891,1
1292,0,0,1,10660,861,1
1293,0,0,2,8239,1531,1
1293,0,0,1,10265,-891,1
1293,0,0,2,10660,861,1
1294,0,0,2,8239,1531,1
1294,0,0,1,10265,-891,1
1294,0,0,2,10667,849,1
1295,0,0,2,8239,1531,1
1295,0,0,1,10265,-891,1
1295,0,0,1,10667,849,1
1296,0,0,2,8239,1531,1
1296,0,0,1,10265,-891,1
1296,0,0,1,10667,849,1
1297,0,0,2,8239,1531,1
1297,0,0,1,10265,-891,1
1297,0,0,1,10667,849,1
1298,0,0,2,8239,1531,1
1298,0,0,1,10265,-891,1
1298,0,0,1,10667,849,1
1299,0,0,2,8239,1531,1
1299,0,0,1,10265,-891,1
1299,0,0,1,10660,861,1
1300,0,0,2,8239,1531,1
1300,0,0,1,10265,-891,1
1300,0,0,1,10667,849,1
1301,0,0,2,8239,1531,1
1301,0,0,1,10265,-891,1
1301,0,0,1,10667,849,1
1302,0,0,2,8239,1531,1
1302,0,0,1,10265,-891,1
1302,0,0,1,10667,849,1
1303,0,0,2,8239,1531,1
1303,0,0,1,10265,-891,1
1303,0,0,1,10667,849,1
1304,0,0,2,8239,1531,1
1304,0,0,1,10265,-891,1
1304,0,0,1,10667,849,1
1305,0,0,1,8250,1516,1
1305,0,0,1,10265,-891,1
1305,0,0,1,10667,849,1
1306,0,0,1,8250,1516,1
1306,0,0,1,10265,-891,1
1306,0,0,1,10667,849,1
1307,0,0,1,8250,1516,1
1307,0,0,1,10265,-891,1
1307,0,0,1,10660,861,1
1308,0,0,1,8239,1531,1
1308,0,0,1,10265,-891,1
1308,0,0,1,10660,861,1
1309,0,0,1,8250,1516,1
1309,0,0,2,10258,-881,1
1309,0,0,1,10660,861,1
1310,0,0,1,8239,1531,1
1310,0,0,1,10258,-881,1
1310,0,0,1,10652,861,1
1311,0,0,1,8239,1531,1
1311,0,0,2,10251,-871,1
1311,0,0,1,10652,861,1
1312,0,0,2,8239,1531,1
1312,0,0,1,10244,-862,1
1312,0,0,1,10652,861,1
1313,0,0,1,8239,1531,1
1313,0,0,1,10244,-862,1
1313,0,0,1,10652,861,1
1314,0,0,1,8227,1532,1
1314,0,0,1,10244,-862,1
1314,0,0,1,10652,861,1
1315,0,0,1,8239,1531,1
1315,0,0,2,10265,-891,1
1315,0,0,1,10652,861,1
1316,0,0,1,8238,1518,1
1316,0,0,2,10265,-891,1
1316,0,0,1,10652,861,1
1317,0,0,2,8238,1518,1
1317,0,0,2,10265,-891,1
1317,0,0,1,10652,861,1
1318,0,0,1,8227,1532,1
1318,0,0,2,10258,-881,1
1318,0,0,1,10644,873,1
1319,0,0,2,8238,1518,1
1319,0,0,2,10265,-891,1
1319,0,0,1,10653,872,1
1320,0,0,2,8227,1519,1
1320,0,0,2,10258,-881,1
1320,0,0,1,10646,884,1
1321,0,0,1,8248,1463,1
1321,0,0,2,10222,-833,1
1321,0,0,1,10646,884,1
1322,0,0,1,8259,1448,1
1322,0,0,2,10222,-833,1
1322,0,0,1,10639,896,1
1323,0,0,2,8259,1448,1
1323,0,0,2,10222,-833,1
1323,0,0,1,10639,896,1
1324,0,0,2,8247,1449,1
1324,0,0,2,10215,-823,1
1324,0,0,1,10631,907,1
1325,0,0,2,8247,1449,1
1325,0,0,2,10215,-823,1
1325,0,0,1,10631,907,1
1326,0,0,2,8247,1449,1
1326,0,0,2,10215,-823,1
1326,0,0,1,10631,907,1
1327,0,0,2,8259,1435,1
1327,0,0,2,10215,-823,1
1327,0,0,1,10631,907,1
1328,0,0,2,8259,1448,1
1328,0,0,2,10215,-823,1
1328,0,0,1,10631,907,1
1329,0,0,2,8259,1435,1
1329,0,0,2,10215,-823,1
1329,0,0,1,10631,907,1
1330,0,0,2,8270,1434,1
1330,0,0,2,10215,-823,1
1330,0,0,1,10631,907,1
1331,0,0,2,8270,1434,1
1331,0,0,2,10215,-823,1
1331,0,0,1,10631,907,1
1332,0,0,2,8270,1434,1
1332,0,0,2,10222,-833,1
1332,0,0,1,10631,907,1
1333,0,0,2,8270,1434,1
1333,0,0,2,10222,-833,1
1333,0,0,1,10631,907,1
1334,0,0,2,8259,1448,1
1334,0,0,2,10222,-833,1
1334,0,0,1,10624,919,1
1335,0,0,2,8225,1465,1
1335,0,0,2,10222,-833,1
1335,0,0,1,10631,907,1
1336,0,0,2,8236,1464,1
1336,0,0,2,10222,-833,1
1336,0,0,1,10631,907,1
1337,0,0,2,8236,1464,1
1337,0,0,2,10222,-833,1
1337,0,0,1,10631,907,1
1338,0,0,2,8247,1449,1
1338,0,0,2,10222,-833,1
1338,0,0,1,10623,908,1
1339,0,0,2,8259,1435,1
1339,0,0,2,10222,-833,1
1339,0,0,1,10623,908,1
1340,0,0,2,8259,1435,1
1340,0,0,2,10238,-832,1
1340,0,0,1,10623,908,1
1341,0,0,2,8259,1435,1
1341,0,0,2,10230,-832,1
1341,0,0,1,10631,907,1
1342,0,0,2,8259,1435,1
1342,0,0,2,10230,-832,1
1342,0,0,1,10631,907,1
1343,0,0,2,8281,1406,1
1343,0,0,2,10223,-823,1
1343,0,0,1,10640,907,1
1344,0,0,2,8270,1420,1
1344,0,0,2,10223,-823,1
1344,0,0,1,10633,918,1
1345,0,0,2,8269,1407,1
1345,0,0,2,10215,-823,1
1345,0,0,1,10640,907,1
1346,0,0,2,8270,1420,1
1346,0,0,2,10215,-823,1
1346,0,0,1,10633,918,1
1347,0,0,2,8269,1407,1
1347,0,0,2,10222,-833,1
1347,0,0,2,10633,918,1
1348,0,0,2,8269,1407,1
1348,0,0,2,10215,-823,1
1348,0,0,2,10633,918,1
1349,0,0,2,8258,1421,1
1349,0,0,2,10245,-852,1
1349,0,0,2,10631,907,1
1350,0,0,2,8270,1434,1
1350,0,0,2,10230,-832,1
1350,0,0,1,10624,919,1
1351,0,0,2,8259,1448,1
1351,0,0,2,10245,-852,1
1351,0,0,1,10660,861,1
1352,0,0,2,8226,1492,1
1352,0,0,2,10245,-852,1
1352,0,0,1,10660,861,1
1353,0,0,2,8237,1477,1
1353,0,0,2,10259,-871,1
1353,0,0,1,10660,861,1
1354,0,0,2,8237,1477,1
1354,0,0,2,10244,-862,1
1354,0,0,1,10660,861,1
1355,0,0,2,8237,1477,1
1355,0,0,2,10253,-851,1
1355,0,0,1,10653,872,1
1356,0,0,2,8237,1477,1
1356,0,0,2,10259,-871,1
1356,0,0,1,10653,872,1
1357,0,0,2,8237,1477,1
1357,0,0,2,10244,-862,1
1357,0,0,1,10653,872,1
1358,0,0,2,8237,1477,1
1358,0,0,2,10220,-853,1
1358,0,0,1,10653,872,1
1359,0,0,2,8237,1477,1
1359,0,0,2,10227,-863,1
1359,0,0,1,10653,872,1
1360,0,0,2,8237,1477,1
1360,0,0,2,10227,-863,1
1360,0,0,1,10653,872,1
1361,0,0,2,8237,1477,1
1361,0,0,2,10227,-863,1
1361,0,0,1,10653,872,1
1362,0,0,2,8237,1477,1
1362,0,0,2,10204,-854,1
1362,0,0,1,10653,872,1
1363,0,0,2,8226,1492,1
1363,0,0,2,10205,-844,1
1363,0,0,1,10653,872,1
1364,0,0,2,8226,1492,1
1364,0,0,2,10260,-861,1
1364,0,0,1,10653,872,1
1365,0,0,2,8192,1536,1
1365,0,0,1,10194,-864,1
1365,0,0,2,10653,872,1
1366,0,0,2,8192,1536,1
1366,0,0,1,10149,-826,1
1366,0,0,2,10653,872,1
1367,0,0,2,8192,1536,1
1367,0,0,1,10156,-836,1
1367,0,0,2,10653,872,1
1368,0,0,2,8192,1536,1
1368,0,0,2,10163,-846,1
1368,0,0,2,10653,872,1
1369,0,0,2,8192,1536,1
1369,0,0,2,10232,-893,1
1369,0,0,2,10653,872,1
1370,0,0,2,8192,1536,1
1370,0,0,2,10204,-854,1
1370,0,0,2,10653,872,1
1371,0,0,2,8192,1536,1
1371,0,0,2,10279,-910,1
1371,0,0,2,10653,872,1
1372,0,0,2,8204,1521,1
1372,0,0,2,10251,-871,1
1372,0,0,2,10653,872,1
1373,0,0,2,8204,1521,1
1373,0,0,2,10235,-862,1
1373,0,0,2,10653,872,1
1374,0,0,2,8204,1521,1
1374,0,0,2,10251,-871,1
1374,0,0,2,10653,872,1
1375,0,0,2,8192,1536,1
1375,0,0,2,10227,-863,1
1375,0,0,2,10653,872,1
1376,0,0,2,8192,1536,1
1376,0,0,2,10244,-862,1
1376,0,0,2,10660,861,1
1377,0,0,2,8192,1536,1
1377,0,0,2,10234,-872,1
1377,0,0,2,10660,861,1
1378,0,0,2,8192,1536,1
1378,0,0,2,10227,-863,1
1378,0,0,2,10660,861,1
1379,0,0,2,8192,1536,1
1379,0,0,2,10227,-863,1
1379,0,0,2,10660,861,1
1380,0,0,2,8192,1536,1
1380,0,0,1,10227,-863,1
1380,0,0,2,10653,872,1
1381,0,0,2,8158,1566,1
1381,0,0,2,10193,-794,1
1381,0,0,2,10646,884,1
1382,0,0,2,8158,1566,1
1382,0,0,2,10201,-793,1
1382,0,0,2,10646,884,1
1383,0,0,2,8170,1551,1
1383,0,0,2,10186,-784,1
1383,0,0,2,10646,884,1
1384,0,0,2,8170,1551,1
1384,0,0,2,10186,-784,1
1384,0,0,2,10646,884,1
1385,0,0,2,8181,1537,1
1385,0,0,1,10171,-764,1
1385,0,0,2,10646,884,1
1386,0,0,2,8180,1523,1
1386,0,0,1,10171,-764,1
1386,0,0,2,10646,884,1
1387,0,0,2,8181,1537,1
1387,0,0,1,10171,-764,1
1387,0,0,2,10646,884,1
1388,0,0,2,8181,1537,1
1388,0,0,1,10179,-774,1
1388,0,0,2,10646,884,1
1389,0,0,2,8169,1538,1
1389,0,0,1,10193,-794,1
1389,0,0,2,10646,884,1
1390,0,0,2,8169,1538,1
1390,0,0,1,10200,-803,1
1390,0,0,2,10646,884,1
1391,0,0,2,8180,1523,1
1391,0,0,1,10200,-803,1
1391,0,0,2,10653,872,1
1392,0,0,2,8169,1538,1
1392,0,0,1,10200,-803,1
1392,0,0,2,10639,896,1
1393,0,0,2,8169,1538,1
1393,0,0,1,10200,-803,1
