frame,camnum,id,team,cls,x,y
12954,4,0,0,0,1161,290
12954,4,0,0,0,1491,244
12954,4,0,1,0,1565,440
12954,4,0,2,0,2121,732
12954,4,0,1,0,2284,284
12955,4,0,2,0,297,594
12955,4,0,2,0,348,995
12955,4,0,0,32,404,883
12955,4,0,2,0,762,728
12955,4,0,2,0,1168,572
12955,4,0,1,0,1148,290
12955,4,0,0,0,1498,240
12955,4,0,1,0,1570,444
12955,4,0,2,0,2114,731
12955,4,0,1,0,2284,284
12956,4,0,2,0,294,589
12956,4,0,2,0,348,997
12956,4,0,0,32,408,885
12956,4,0,2,0,763,727
12956,4,0,2,0,1162,579
12956,4,0,1,0,1130,290
12956,4,0,0,0,1505,238
12956,4,0,1,0,1572,450
12956,4,0,2,0,2110,733
12956,4,0,1,0,2284,284
12957,4,0,2,0,292,590
12957,4,0,2,0,347,1002
12957,4,0,0,32,409,891
12957,4,0,2,0,761,722
12957,4,0,2,0,1160,587
12957,4,0,0,0,1118,283
12957,4,0,0,0,1511,227
12957,4,0,1,0,1572,445
12957,4,0,2,0,2104,730
12957,4,0,0,0,2284,283
12958,4,0,2,0,290,589
12958,4,0,2,0,344,1002
12958,4,0,0,32,414,891
12958,4,0,1,0,770,719
12958,4,0,0,0,1104,276
12958,4,0,2,0,1154,589
12958,4,0,0,0,1516,228
12958,4,0,1,0,1572,446
12958,4,0,2,0,2098,726
12958,4,0,1,0,2283,283
12959,4,0,2,0,290,579
12959,4,0,1,0,342,1002
12959,4,0,0,32,422,893
12959,4,0,2,0,773,716
12959,4,0,0,0,1089,296
12959,4,0,2,0,1148,586
12959,4,0,0,0,1526,241
12959,4,0,1,0,1580,449
12959,4,0,2,0,2090,725
12959,4,0,1,0,2283,283
12960,4,0,2,0,293,569
12960,4,0,1,0,341,1000
12960,4,0,0,32,428,893
12960,4,0,1,0,773,717
12960,4,0,1,0,1079,313
12960,4,0,2,0,1138,583
12960,4,0,0,32,1460,460
12960,4,0,0,0,1531,243
12960,4,0,1,0,1583,436
12960,4,0,2,0,2080,723
12960,4,0,1,0,2282,283
12961,4,0,2,0,293,565
12961,4,0,1,0,336,985
12961,4,0,0,32,432,893
12961,4,0,1,0,774,715
12961,4,0,1,0,1060,314
12961,4,0,2,0,1136,587
12961,4,0,0,32,1460,460
12961,4,0,0,0,1532,237
12961,4,0,1,0,1587,435
12961,4,0,2,0,2074,724
12961,4,0,1,0,2282,283
12962,4,0,1,0,337,980
12962,4,0,2,0,293,560
12962,4,0,0,32,438,893
12962,4,0,2,0,772,706
12962,4,0,1,0,1047,313
12962,4,0,2,0,1132,585
12962,4,0,0,32,1460,460
12962,4,0,0,0,1534,240
12962,4,0,1,0,1586,433
12962,4,0,2,0,2060,727
12962,4,0,1,0,2282,284
12963,4,0,1,0,334,969
12963,4,0,2,0,296,560
12963,4,0,0,32,444,893
12963,4,0,1,0,762,695
12963,4,0,0,0,804,700
12963,4,0,1,0,1035,329
12963,4,0,2,0,1128,590
12963,4,0,0,32,1460,460
12963,4,0,0,0,1534,243
12963,4,0,1,0,1591,425
12963,4,0,2,0,2049,730
12963,4,0,1,0,2282,284
12964,4,0,1,0,335,965
12964,4,0,2,0,299,564
12964,4,0,0,32,448,891
12964,4,0,1,0,760,691
12964,4,0,0,0,808,702
12964,4,0,1,0,1020,325
12964,4,0,1,0,1124,596
12964,4,0,0,32,1460,461
12964,4,0,0,0,1536,248
12964,4,0,1,0,1595,423
12964,4,0,2,0,2050,728
12964,4,0,1,0,2281,284
12965,4,0,1,0,336,960
12965,4,0,2,0,302,563
12965,4,0,0,32,452,891
12965,4,0,2,0,750,689
12965,4,0,0,32,786,718
12965,4,0,1,0,812,680
12965,4,0,1,0,998,328
12965,4,0,2,0,1120,607
12965,4,0,0,32,1461,461
12965,4,0,0,0,1538,250
12965,4,0,1,0,1598,423
12965,4,0,2,0,2046,730
12965,4,0,1,0,2279,285
12966,4,0,2,0,340,954
12966,4,0,2,0,304,564
12966,4,0,0,32,458,894
12966,4,0,1,0,750,698
12966,4,0,1,0,818,691
12966,4,0,1,0,999,326
12966,4,0,2,0,1118,609
12966,4,0,0,32,1461,460
12966,4,0,1,0,1542,249
12966,4,0,1,0,1599,422
12966,4,0,2,0,2040,733
12966,4,0,1,0,2278,285
12967,4,0,2,0,344,950
12967,4,0,2,0,307,544
12967,4,0,0,32,464,895
12967,4,0,2,0,748,695
12967,4,0,1,0,822,695
12967,4,0,1,0,976,310
12967,4,0,2,0,1115,610
12967,4,0,0,32,1461,460
12967,4,0,1,0,1546,247
12967,4,0,1,0,1600,419
12967,4,0,2,0,2036,732
12967,4,0,1,0,2276,285
12968,4,0,2,0,346,947
12968,4,0,2,0,311,545
12968,4,0,0,32,468,896
12968,4,0,2,0,748,696
12968,4,0,1,0,828,694
12968,4,0,1,0,966,327
12968,4,0,2,0,1110,615
12968,4,0,0,32,1461,460
12968,4,0,1,0,1550,246
12968,4,0,1,0,1595,421
12968,4,0,2,0,2034,734
12968,4,0,1,0,2276,286
12969,4,0,2,0,351,946
12969,4,0,2,0,310,556
12969,4,0,0,32,472,891
12969,4,0,2,0,754,694
12969,4,0,1,0,839,680
12969,4,0,0,32,890,677
12969,4,0,1,0,954,337
12969,4,0,2,0,1104,614
12969,4,0,0,32,1461,460
12969,4,0,1,0,1590,421
12969,4,0,1,0,1556,242
12969,4,0,2,0,2030,732
12969,4,0,1,0,2276,285
12970,4,0,2,0,361,947
12970,4,0,2,0,310,540
12970,4,0,0,32,480,887
12970,4,0,2,0,754,693
12970,4,0,1,0,850,681
12970,4,0,0,32,898,674
12970,4,0,1,0,942,327
12970,4,0,2,0,1103,615
12970,4,0,0,32,1461,460
12970,4,0,1,0,1590,421
12970,4,0,0,0,1557,236
12970,4,0,2,0,2028,733
12970,4,0,1,0,2274,286
12971,4,0,2,0,313,548
12971,4,0,2,0,365,944
12971,4,0,0,32,480,885
12971,4,0,2,0,763,691
12971,4,0,1,0,852,674
12971,4,0,1,0,926,336
12971,4,0,2,0,1098,620
12971,4,0,0,32,1460,460
12971,4,0,0,0,1558,235
12971,4,0,1,0,1602,420
12971,4,0,2,0,2022,738
12971,4,0,1,0,2272,286
12972,4,0,2,0,312,534
12972,4,0,2,0,378,942
12972,4,0,0,32,488,882
12972,4,0,2,0,766,692
12972,4,0,1,0,852,682
12972,4,0,1,0,917,341
12972,4,0,2,0,1090,627
12972,4,0,0,32,1460,460
12972,4,0,0,0,1564,231
12972,4,0,1,0,1603,420
12972,4,0,2,0,2018,741
12972,4,0,1,0,2272,286
12973,4,0,2,0,314,523
12973,4,0,2,0,387,944
12973,4,0,0,32,500,879
12973,4,0,2,0,770,691
12973,4,0,1,0,859,687
12973,4,0,1,0,908,344
12973,4,0,2,0,1084,631
12973,4,0,0,32,1460,460
12973,4,0,0,0,1565,233
12973,4,0,1,0,1606,420
12973,4,0,2,0,2014,744
12973,4,0,1,0,2272,286
12974,4,0,2,0,318,517
12974,4,0,2,0,386,944
12974,4,0,0,32,506,878
12974,4,0,2,0,772,697
12974,4,0,1,0,864,695
12974,4,0,0,0,888,337
12974,4,0,2,0,1079,631
12974,4,0,0,32,1461,460
12974,4,0,1,0,1568,239
12974,4,0,1,0,1612,418
12974,4,0,2,0,2007,753
12974,4,0,1,0,2272,286
12975,4,0,2,0,320,514
12975,4,0,2,0,388,947
12975,4,0,0,32,512,879
12975,4,0,2,0,773,697
12975,4,0,1,0,870,693
12975,4,0,1,0,864,332
12975,4,0,2,0,1072,631
12975,4,0,0,32,1460,460
12975,4,0,1,0,1570,234
12975,4,0,1,0,1610,419
12975,4,0,2,0,2002,757
12975,4,0,1,0,2272,285
12976,4,0,2,0,322,519
12976,4,0,2,0,392,942
12976,4,0,0,32,520,874
12976,4,0,2,0,776,702
12976,4,0,1,0,879,692
12976,4,0,1,0,848,329
12976,4,0,2,0,1064,644
12976,4,0,0,32,1460,460
12976,4,0,1,0,1570,234
12976,4,0,1,0,1608,414
12976,4,0,2,0,1992,754
12976,4,0,1,0,2271,285
12977,4,0,2,0,328,518
12977,4,0,2,0,392,945
12977,4,0,0,32,528,871
12977,4,0,2,0,780,714
12977,4,0,1,0,840,339
12977,4,0,1,0,882,687
12977,4,0,1,0,1057,645
12977,4,0,0,32,1460,458
12977,4,0,1,0,1574,197
12977,4,0,1,0,1608,396
12977,4,0,2,0,1980,760
12977,4,0,1,0,2270,284
12978,4,0,2,0,334,512
12978,4,0,2,0,392,942
12978,4,0,0,32,534,871
12978,4,0,2,0,782,716
12978,4,0,1,0,836,347
12978,4,0,1,0,885,684
12978,4,0,2,0,1050,670
12978,4,0,0,32,1460,458
12978,4,0,1,0,1575,211
12978,4,0,1,0,1607,393
12978,4,0,2,0,1970,764
12978,4,0,1,0,2270,285
12979,4,0,2,0,342,518
12979,4,0,2,0,398,945
12979,4,0,0,32,542,869
12979,4,0,2,0,788,720
12979,4,0,1,0,820,347
12979,4,0,1,0,888,676
12979,4,0,2,0,1042,677
12979,4,0,0,32,1460,458
12979,4,0,1,0,1606,392
12979,4,0,2,0,1964,772
12979,4,0,1,0,2270,283
12980,4,0,2,0,346,503
12980,4,0,2,0,404,941
12980,4,0,0,32,547,868
12980,4,0,2,0,784,723
12980,4,0,1,0,812,353
12980,4,0,1,0,896,672
12980,4,0,2,0,1028,681
12980,4,0,0,32,1460,457
12980,4,0,0,0,1579,206
12980,4,0,1,0,1609,391
12980,4,0,2,0,1964,776
12980,4,0,1,0,2270,282
12981,4,0,2,0,345,495
12981,4,0,2,0,411,942
12981,4,0,0,32,554,865
12981,4,0,2,0,782,726
12981,4,0,1,0,798,350
12981,4,0,1,0,906,675
12981,4,0,2,0,1026,684
12981,4,0,0,32,1460,458
12981,4,0,0,0,1580,216
12981,4,0,1,0,1613,392
12981,4,0,2,0,1960,779
12981,4,0,1,0,2270,280
12982,4,0,2,0,349,503
12982,4,0,2,0,414,946
12982,4,0,0,32,560,862
12982,4,0,2,0,784,729
12982,4,0,1,0,782,343
12982,4,0,1,0,916,687
12982,4,0,2,0,1028,685
12982,4,0,0,32,1460,460
12982,4,0,0,0,1582,213
12982,4,0,1,0,1614,390
12982,4,0,2,0,1952,784
12982,4,0,1,0,2270,280
12983,4,0,2,0,350,501
12983,4,0,2,0,418,951
12983,4,0,0,32,568,855
12983,4,0,1,0,754,349
12983,4,0,2,0,784,733
12983,4,0,1,0,919,693
12983,4,0,2,0,1026,682
12983,4,0,0,32,1460,460
12983,4,0,1,0,1584,213
12983,4,0,1,0,1618,390
12983,4,0,2,0,1948,785
12983,4,0,1,0,2270,279
12984,4,0,2,0,354,493
12984,4,0,2,0,424,931
12984,4,0,0,32,574,853
12984,4,0,1,0,740,346
12984,4,0,2,0,784,742
12984,4,0,1,0,930,702
12984,4,0,2,0,1025,675
12984,4,0,0,32,1460,460
12984,4,0,1,0,1584,223
12984,4,0,1,0,1620,390
12984,4,0,2,0,1944,787
12984,4,0,1,0,2270,279
12985,4,0,2,0,360,490
12985,4,0,2,0,426,934
12985,4,0,0,32,582,855
12985,4,0,1,0,730,331
12985,4,0,2,0,783,754
12985,4,0,1,0,940,700
12985,4,0,2,0,1022,675
12985,4,0,0,32,1460,458
12985,4,0,0,0,1586,226
12985,4,0,1,0,1620,389
12985,4,0,2,0,1934,793
12985,4,0,1,0,2270,279
12986,4,0,2,0,365,487
12986,4,0,2,0,430,935
12986,4,0,0,32,587,852
12986,4,0,1,0,718,325
12986,4,0,2,0,782,751
12986,4,0,0,32,771,766
12986,4,0,1,0,941,704
12986,4,0,1,0,1026,675
12986,4,0,0,32,1460,461
12986,4,0,0,0,1588,226
12986,4,0,1,0,1622,389
12986,4,0,2,0,1924,788
12986,4,0,1,0,2272,279
12987,4,0,2,0,368,494
12987,4,0,2,0,435,926
12987,4,0,0,32,594,844
12987,4,0,1,0,712,357
12987,4,0,2,0,778,760
12987,4,0,1,0,946,703
12987,4,0,1,0,1032,671
12987,4,0,0,32,1460,458
12987,4,0,1,0,1586,226
12987,4,0,1,0,1623,386
12987,4,0,2,0,1912,784
12987,4,0,1,0,2272,279
12988,4,0,2,0,376,488
12988,4,0,2,0,438,924
12988,4,0,0,32,600,848
12988,4,0,1,0,706,358
12988,4,0,2,0,782,758
12988,4,0,0,0,948,697
12988,4,0,2,0,1031,672
12988,4,0,0,32,1460,461
12988,4,0,1,0,1587,231
12988,4,0,1,0,1622,388
12988,4,0,2,0,1898,778
12988,4,0,1,0,2274,279
12989,4,0,2,0,384,490
12989,4,0,2,0,440,928
12989,4,0,0,32,606,846
12989,4,0,1,0,696,366
12989,4,0,2,0,786,760
12989,4,0,1,0,954,692
12989,4,0,2,0,1031,683
12989,4,0,0,32,1460,459
12989,4,0,1,0,1586,237
12989,4,0,1,0,1623,384
12989,4,0,2,0,1880,784
12989,4,0,1,0,2274,279
12990,4,0,2,0,390,484
12990,4,0,2,0,445,924
12990,4,0,0,32,612,841
12990,4,0,1,0,683,369
12990,4,0,2,0,808,758
12990,4,0,1,0,952,694
12990,4,0,2,0,1043,663
12990,4,0,0,32,1460,461
12990,4,0,1,0,1587,245
12990,4,0,1,0,1625,382
12990,4,0,2,0,1867,789
12990,4,0,1,0,2274,278
12991,4,0,2,0,393,483
12991,4,0,2,0,449,922
12991,4,0,0,32,616,839
12991,4,0,1,0,674,376
12991,4,0,2,0,807,759
12991,4,0,1,0,942,694
12991,4,0,2,0,1051,669
12991,4,0,0,32,1460,458
12991,4,0,0,0,1585,244
12991,4,0,1,0,1626,384
12991,4,0,2,0,1864,797
12991,4,0,1,0,2274,273
12992,4,0,2,0,397,478
12992,4,0,2,0,452,914
12992,4,0,0,32,624,835
12992,4,0,1,0,658,379
12992,4,0,2,0,801,754
12992,4,0,1,0,938,694
12992,4,0,0,32,890,697
12992,4,0,2,0,1056,655
12992,4,0,0,32,1460,461
12992,4,0,1,0,1584,244
12992,4,0,1,0,1628,372
12992,4,0,1,0,1860,795
12992,4,0,1,0,2276,273
12993,4,0,2,0,408,477
12993,4,0,2,0,454,913
12993,4,0,0,32,626,836
12993,4,0,1,0,643,375
12993,4,0,2,0,797,757
12993,4,0,0,32,771,765
12993,4,0,1,0,946,705
12993,4,0,0,32,889,696
12993,4,0,2,0,1066,646
12993,4,0,0,32,1460,461
12993,4,0,1,0,1583,262
12993,4,0,1,0,1629,373
12993,4,0,2,0,1853,796
12993,4,0,1,0,2277,276
12994,4,0,0,0,416,472
12994,4,0,2,0,456,906
12994,4,0,1,0,633,388
12994,4,0,0,32,632,835
12994,4,0,2,0,780,771
12994,4,0,1,0,945,721
12994,4,0,0,32,962,700
12994,4,0,2,0,1079,612
12994,4,0,0,32,1461,462
12994,4,0,0,0,1582,271
12994,4,0,1,0,1630,381
12994,4,0,2,0,1846,802
12994,4,0,1,0,2276,274
12995,4,0,2,0,414,473
12995,4,0,2,0,460,918
12995,4,0,1,0,617,380
12995,4,0,0,32,638,834
12995,4,0,2,0,784,772
12995,4,0,1,0,948,709
12995,4,0,2,0,1098,619
12995,4,0,0,32,1461,462
12995,4,0,1,0,1578,276
12995,4,0,1,0,1632,378
12995,4,0,2,0,1843,807
12995,4,0,1,0,2277,274
12996,4,0,2,0,416,471
12996,4,0,2,0,460,919
12996,4,0,1,0,611,389
12996,4,0,0,32,642,831
12996,4,0,2,0,786,772
12996,4,0,1,0,968,714
12996,4,0,0,0,1106,633
12996,4,0,0,32,1460,461
12996,4,0,1,0,1574,278
12996,4,0,1,0,1602,320
12996,4,0,0,0,1634,374
12996,4,0,2,0,1833,807
12996,4,0,1,0,2278,273
12997,4,0,2,0,417,469
12997,4,0,2,0,470,902
12997,4,0,1,0,609,382
12997,4,0,0,32,649,828
12997,4,0,2,0,796,762
12997,4,0,1,0,982,710
12997,4,0,2,0,1104,612
12997,4,0,0,32,1461,460
12997,4,0,1,0,1574,274
12997,4,0,1,0,1633,374
12997,4,0,2,0,1834,808
12997,4,0,1,0,2276,271
12998,4,0,2,0,423,462
12998,4,0,2,0,474,878
12998,4,0,1,0,602,384
12998,4,0,0,32,656,826
12998,4,0,2,0,798,765
12998,4,0,1,0,990,704
12998,4,0,2,0,1129,594
12998,4,0,0,32,1460,460
12998,4,0,1,0,1571,279
12998,4,0,1,0,1605,322
12998,4,0,0,0,1635,371
12998,4,0,2,0,1832,809
12998,4,0,1,0,2278,274
12999,4,0,2,0,481,879
12999,4,0,2,0,426,455
12999,4,0,1,0,588,384
12999,4,0,0,32,660,822
12999,4,0,2,0,806,776
12999,4,0,1,0,986,707
12999,4,0,2,0,1148,588
12999,4,0,0,32,1460,460
12999,4,0,1,0,1568,276
12999,4,0,1,0,1636,371
12999,4,0,2,0,1834,814
12999,4,0,1,0,2280,271
13000,4,0,2,0,500,869
13000,4,0,2,0,430,457
13000,4,0,1,0,576,396
13000,4,0,0,32,664,822
13000,4,0,2,0,808,776
13000,4,0,0,0,992,715
13000,4,0,2,0,1157,590
13000,4,0,0,32,1460,460
13000,4,0,1,0,1566,273
13000,4,0,1,0,1634,369
13000,4,0,2,0,1829,821
13000,4,0,1,0,2280,272
13001,4,0,2,0,434,455
13001,4,0,2,0,512,864
13001,4,0,1,0,550,400
13001,4,0,0,32,670,819
13001,4,0,2,0,808,765
13001,4,0,0,32,872,785
13001,4,0,1,0,992,710
13001,4,0,2,0,1160,584
13001,4,0,0,32,1462,459
13001,4,0,0,0,1565,269
13001,4,0,1,0,1634,370
13001,4,0,2,0,1818,828
13001,4,0,1,0,2280,274
13002,4,0,2,0,438,450
13002,4,0,2,0,533,865
13002,4,0,1,0,540,397
13002,4,0,0,32,673,820
13002,4,0,2,0,814,781
13002,4,0,1,0,998,715
13002,4,0,2,0,1159,585
13002,4,0,0,32,1462,459
13002,4,0,0,0,1562,262
13002,4,0,1,0,1630,364
13002,4,0,2,0,1802,831
13002,4,0,1,0,2280,272
13003,4,0,2,0,544,866
13003,4,0,2,0,446,451
13003,4,0,1,0,530,399
13003,4,0,0,32,678,817
13003,4,0,2,0,818,769
13003,4,0,0,0,1004,718
13003,4,0,0,32,1056,708
13003,4,0,2,0,1156,585
13003,4,0,0,32,1462,461
13003,4,0,1,0,1555,272
13003,4,0,1,0,1629,361
13003,4,0,2,0,1794,820
13003,4,0,1,0,2280,272
13004,4,0,2,0,452,439
13004,4,0,2,0,553,862
13004,4,0,1,0,524,396
13004,4,0,0,32,684,815
13004,4,0,2,0,824,776
13004,4,0,1,0,1012,716
13004,4,0,2,0,1156,585
13004,4,0,0,32,1462,462
13004,4,0,0,0,1552,275
13004,4,0,1,0,1630,361
13004,4,0,2,0,1786,834
13004,4,0,1,0,2281,273
13005,4,0,2,0,550,861
13005,4,0,2,0,462,442
13005,4,0,1,0,515,405
13005,4,0,0,32,690,810
13005,4,0,2,0,834,771
13005,4,0,0,32,780,759
13005,4,0,0,32,869,787
13005,4,0,1,0,1016,715
13005,4,0,2,0,1154,583
13005,4,0,0,32,1462,461
13005,4,0,1,0,1546,276
13005,4,0,1,0,1630,356
13005,4,0,2,0,1776,842
13005,4,0,1,0,2281,275
13006,4,0,2,0,549,862
13006,4,0,2,0,466,438
13006,4,0,1,0,511,407
13006,4,0,0,32,697,806
13006,4,0,2,0,842,775
13006,4,0,0,32,872,789
13006,4,0,1,0,1019,714
13006,4,0,1,0,1148,574
13006,4,0,0,32,1462,459
13006,4,0,1,0,1543,270
13006,4,0,1,0,1630,356
13006,4,0,2,0,1766,848
13006,4,0,1,0,2281,274
13007,4,0,2,0,542,858
13007,4,0,1,0,498,431
13007,4,0,0,32,703,804
13007,4,0,2,0,848,773
13007,4,0,1,0,1018,716
13007,4,0,2,0,1154,573
13007,4,0,0,32,1462,459
13007,4,0,1,0,1542,272
13007,4,0,1,0,1630,354
13007,4,0,2,0,1760,851
13007,4,0,1,0,2282,274
13008,4,0,2,0,534,860
13008,4,0,1,0,498,429
13008,4,0,0,32,706,796
13008,4,0,2,0,855,779
13008,4,0,1,0,1020,715
13008,4,0,2,0,1150,575
13008,4,0,0,32,1462,461
13008,4,0,0,0,1542,273
13008,4,0,1,0,1593,302
13008,4,0,0,0,1630,356
13008,4,0,2,0,1747,850
13008,4,0,1,0,2282,275
13009,4,0,2,0,524,861
13009,4,0,1,0,500,417
13009,4,0,0,32,713,791
13009,4,0,2,0,860,784
13009,4,0,1,0,1028,711
13009,4,0,0,32,967,691
13009,4,0,1,0,1154,568
13009,4,0,0,32,1462,459
13009,4,0,1,0,1538,271
13009,4,0,1,0,1630,353
13009,4,0,2,0,1737,847
13009,4,0,1,0,2282,274
13010,4,0,2,0,518,859
13010,4,0,2,0,490,435
13010,4,0,0,32,720,785
13010,4,0,2,0,863,783
13010,4,0,0,32,975,691
13010,4,0,1,0,1035,714
13010,4,0,2,0,1154,566
13010,4,0,0,32,1462,459
13010,4,0,1,0,1537,273
13010,4,0,1,0,1632,351
13010,4,0,2,0,1728,850
13010,4,0,1,0,2282,274
13011,4,0,2,0,483,456
13011,4,0,2,0,516,858
13011,4,0,0,32,725,782
13011,4,0,2,0,865,788
13011,4,0,1,0,1044,707
13011,4,0,2,0,1158,560
13011,4,0,0,32,1462,459
13011,4,0,1,0,1529,277
13011,4,0,1,0,1632,352
13011,4,0,2,0,1717,849
13011,4,0,1,0,2282,274
13012,4,0,2,0,486,449
13012,4,0,2,0,520,854
13012,4,0,0,32,732,787
13012,4,0,2,0,870,793
13012,4,0,1,0,1062,703
13012,4,0,2,0,1164,566
13012,4,0,0,32,1462,459
13012,4,0,0,0,1525,276
13012,4,0,1,0,1632,351
13012,4,0,2,0,1708,847
13012,4,0,1,0,2282,275
13013,4,0,2,0,482,456
13013,4,0,2,0,524,856
13013,4,0,0,32,737,783
13013,4,0,2,0,871,786
13013,4,0,1,0,1079,701
13013,4,0,2,0,1170,554
13013,4,0,0,32,1462,459
13013,4,0,1,0,1520,276
13013,4,0,1,0,1631,351
13013,4,0,2,0,1694,849
13013,4,0,1,0,2282,275
13014,4,0,2,0,474,443
13014,4,0,2,0,526,839
13014,4,0,0,32,742,779
13014,4,0,2,0,872,786
13014,4,0,1,0,1090,701
13014,4,0,2,0,1172,555
13014,4,0,0,32,1462,461
13014,4,0,0,0,1516,275
13014,4,0,2,0,1677,852
13014,4,0,1,0,1631,351
13014,4,0,1,0,2282,274
13015,4,0,1,0,445,423
13015,4,0,2,0,528,836
13015,4,0,0,0,508,441
13015,4,0,0,32,747,774
13015,4,0,2,0,878,791
13015,4,0,1,0,1094,701
13015,4,0,2,0,1175,542
13015,4,0,0,32,1462,461
13015,4,0,0,0,1511,267
13015,4,0,2,0,1656,847
13015,4,0,1,0,1630,351
13015,4,0,1,0,2283,274
13016,4,0,1,0,440,428
13016,4,0,2,0,532,831
13016,4,0,0,0,514,437
13016,4,0,0,32,752,769
13016,4,0,2,0,883,791
13016,4,0,1,0,1092,706
13016,4,0,2,0,1177,544
13016,4,0,0,32,1462,462
13016,4,0,0,0,1506,265
13016,4,0,1,0,1642,853
13016,4,0,1,0,1629,351
13016,4,0,1,0,2284,273
13017,4,0,1,0,430,421
13017,4,0,2,0,536,830
13017,4,0,2,0,519,441
13017,4,0,0,32,756,761
13017,4,0,2,0,893,790
13017,4,0,1,0,1091,704
13017,4,0,2,0,1181,531
13017,4,0,0,32,1462,461
13017,4,0,1,0,1500,270
13017,4,0,1,0,1642,852
13017,4,0,1,0,1630,351
13017,4,0,1,0,2284,274
13018,4,0,1,0,422,425
13018,4,0,2,0,544,816
13018,4,0,1,0,523,424
13018,4,0,0,32,762,760
13018,4,0,2,0,914,788
13018,4,0,1,0,1096,701
13018,4,0,2,0,1178,530
13018,4,0,0,32,1125,655
13018,4,0,0,32,1462,462
13018,4,0,1,0,1494,274
13018,4,0,2,0,1634,857
13018,4,0,1,0,1630,351
13018,4,0,1,0,2285,273
13019,4,0,1,0,420,425
13019,4,0,2,0,546,810
13019,4,0,2,0,526,420
13019,4,0,0,32,766,756
13019,4,0,2,0,924,794
13019,4,0,1,0,1102,702
13019,4,0,2,0,1179,521
13019,4,0,0,32,1463,462
13019,4,0,0,0,1490,277
13019,4,0,2,0,1628,861
13019,4,0,1,0,1632,351
13019,4,0,1,0,2286,273
13020,4,0,1,0,414,424
13020,4,0,2,0,551,807
13020,4,0,2,0,534,421
13020,4,0,0,32,771,757
13020,4,0,2,0,926,793
13020,4,0,1,0,1106,698
13020,4,0,2,0,1176,513
13020,4,0,0,32,1463,462
13020,4,0,1,0,1484,277
13020,4,0,2,0,1622,863
13020,4,0,1,0,1632,350
13020,4,0,1,0,2286,273
13021,4,0,1,0,409,429
13021,4,0,2,0,554,815
13021,4,0,2,0,540,425
13021,4,0,0,32,778,750
13021,4,0,2,0,930,794
13021,4,0,1,0,1106,687
13021,4,0,2,0,1175,509
13021,4,0,0,0,1478,276
13021,4,0,0,32,1463,462
13021,4,0,2,0,1614,864
13021,4,0,1,0,1634,350
13021,4,0,1,0,2288,272
13022,4,0,1,0,407,431
13022,4,0,2,0,552,804
13022,4,0,2,0,557,429
13022,4,0,0,32,784,745
13022,4,0,2,0,930,782
13022,4,0,1,0,1112,671
13022,4,0,2,0,1180,509
13022,4,0,0,0,1478,272
13022,4,0,0,32,1462,462
13022,4,0,2,0,1605,865
13022,4,0,1,0,1634,351
13022,4,0,1,0,2288,272
13023,4,0,1,0,398,427
13023,4,0,2,0,556,805
13023,4,0,2,0,561,431
13023,4,0,0,32,787,742
13023,4,0,2,0,937,787
13023,4,0,1,0,1116,674
13023,4,0,2,0,1178,509
13023,4,0,1,0,1476,272
13023,4,0,0,32,1462,461
13023,4,0,2,0,1602,868
13023,4,0,1,0,1635,354
13023,4,0,1,0,2288,269
13024,4,0,1,0,393,436
13024,4,0,2,0,555,808
13024,4,0,2,0,561,432
13024,4,0,0,32,792,745
13024,4,0,2,0,939,786
13024,4,0,1,0,1118,678
13024,4,0,2,0,1172,513
13024,4,0,0,0,1468,272
13024,4,0,0,32,1462,461
13024,4,0,2,0,1592,870
13024,4,0,1,0,1634,354
13024,4,0,1,0,2290,270
13025,4,0,1,0,381,436
13025,4,0,2,0,558,803
13025,4,0,2,0,566,437
13025,4,0,0,32,796,743
13025,4,0,2,0,943,782
13025,4,0,1,0,1124,676
13025,4,0,0,32,1128,662
13025,4,0,2,0,1173,512
13025,4,0,0,0,1464,273
13025,4,0,0,32,1462,462
13025,4,0,2,0,1580,883
13025,4,0,1,0,1631,354
13025,4,0,1,0,2290,272
13026,4,0,1,0,366,440
13026,4,0,2,0,560,802
13026,4,0,2,0,568,438
13026,4,0,0,32,800,739
13026,4,0,2,0,955,776
13026,4,0,1,0,1128,662
13026,4,0,2,0,1178,505
13026,4,0,0,0,1460,277
13026,4,0,0,32,1462,462
13026,4,0,2,0,1571,886
13026,4,0,1,0,1628,355
13026,4,0,1,0,2293,270
13027,4,0,1,0,362,440
13027,4,0,2,0,562,806
13027,4,0,2,0,568,437
13027,4,0,0,32,804,734
13027,4,0,2,0,958,777
13027,4,0,1,0,1135,657
13027,4,0,2,0,1180,497
13027,4,0,0,32,1156,655
13027,4,0,1,0,1458,273
13027,4,0,0,32,1462,460
13027,4,0,2,0,1562,896
13027,4,0,1,0,1629,352
13027,4,0,1,0,2295,271
13028,4,0,1,0,356,430
13028,4,0,2,0,562,803
13028,4,0,2,0,571,429
13028,4,0,0,32,810,729
13028,4,0,2,0,980,771
13028,4,0,2,0,1135,657
13028,4,0,0,0,1178,467
13028,4,0,0,0,1455,281
13028,4,0,2,0,1552,891
13028,4,0,0,32,1462,459
13028,4,0,1,0,1628,352
13028,4,0,0,0,2296,271
13029,4,0,1,0,350,449
13029,4,0,2,0,565,799
13029,4,0,1,0,576,432
13029,4,0,0,32,816,730
13029,4,0,2,0,988,755
13029,4,0,2,0,1136,658
13029,4,0,0,0,1174,492
